codigo_postal,localidad,partido,provincia
1884,BARRIO RAYO DE SOL (BERAZATEGUI-PDO. BERAZATEGUI),Berazategui,Buenos Aires
1884,BARRIO SAN JUAN (BERAZATEGUI-PDO. BERAZATEGUI),Berazategui,Buenos Aires
1884,BARRIO SAN ROQUE (BERAZATEGUI-PDO. BERAZATEGUI),Berazategui,Buenos Aires
1885,BARRIO SNIAFA,Berazategui,Buenos Aires
1884,BERAZATEGUI,Berazategui,Buenos Aires
1886,CAMINO GRAL. BELGRANO (KM. 27 AL 30,900),Berazategui,Buenos Aires
1890,CAMINO GRAL. BELGRANO (KM. 31 AL 35),Berazategui,Buenos Aires
1886,CARLOS T. SOURIGUES,Berazategui,Buenos Aires
1893,CENTRO AGRICOLA EL PATO,Berazategui,Buenos Aires
1885,GUILLERMO E. HUDSON,Berazategui,Buenos Aires
1886,JOHN F. KENNEDY,Berazategui,Buenos Aires
1890,JUAN MARIA GUTIERREZ,Berazategui,Buenos Aires
1885,LOS MANZANOS,Berazategui,Buenos Aires
1893,MONTARAZ,Berazategui,Buenos Aires
1885,PLATANOS,Berazategui,Buenos Aires
1885,PUEBLO NUEVO (GUILLERMO E. HUDSON-PDO. BERAZATEGUI),Berazategui,Buenos Aires
1885,PUEBLO VIEJO,Berazategui,Buenos Aires
1886,RANELAGH,Berazategui,Buenos Aires
1886,RIO ENCANTADO,Berazategui,Buenos Aires
1890,RUTA 2 KILOMETRO 32 AL 36,900,Berazategui,Buenos Aires
1893,RUTA 2 KILOMETRO 37 AL 45,900,Berazategui,Buenos Aires
1893,RUTA 2 KILOMETRO 44,500,Berazategui,Buenos Aires
1886,VILLA CLARA,Berazategui,Buenos Aires
1884,VILLA ESPAÑA,Berazategui,Buenos Aires
1886,VILLA GIAMBRUNO,Berazategui,Buenos Aires
1884,VILLA JULIA,Berazategui,Buenos Aires
1885,VILLA MATILDE,Berazategui,Buenos Aires
1884,VILLA MITRE,Berazategui,Buenos Aires
1884,VILLA OLIVERO,Berazategui,Buenos Aires
1885,VILLA REAL,Berazategui,Buenos Aires
1884,VILLA SAN FRANCISCO,Berazategui,Buenos Aires
1884,VILLA SOL,Berazategui,Buenos Aires
2752,ALMACEN DEL DESCANSO,Cap. Sarmiento,Buenos Aires
2752,ARROYO DE LUNA,Cap. Sarmiento,Buenos Aires
2752,CAMPO LA ELISA,Cap. Sarmiento,Buenos Aires
2752,CAPITAN SARMIENTO,Cap. Sarmiento,Buenos Aires
2752,COLEGIO SAN PABLO,Cap. Sarmiento,Buenos Aires
2752,EL SILENCIO,Cap. Sarmiento,Buenos Aires
2752,HARAS LOS CARDALES,Cap. Sarmiento,Buenos Aires
2752,LA LUISA,Cap. Sarmiento,Buenos Aires
2752,RETIRO SAN PABLO,Cap. Sarmiento,Buenos Aires
6339,CAILOMUTA,Salliquelo,Buenos Aires
6335,GRACIARENA,Salliquelo,Buenos Aires
6335,QUENUMA,Salliquelo,Buenos Aires
6339,SALLIQUELO,Salliquelo,Buenos Aires
7112,AGUAS VERDES,La Costa,Buenos Aires
7105,AUTOCAMPING SAN CLEMENTE,La Costa,Buenos Aires
7112,BALNEARIO AGUAS VERDES,La Costa,Buenos Aires
7109,BARRIO MAR DE AJO NORTE,La Costa,Buenos Aires
7109,BARRIO PEDRO J. ROCCO,La Costa,Buenos Aires
7109,BARRIO VILLA CLELIA,La Costa,Buenos Aires
7112,COSTA AZUL,La Costa,Buenos Aires
7113,LA LUCILA DEL MAR,La Costa,Buenos Aires
7112,LA POSTA,La Costa,Buenos Aires
7112,LA PROTECCION,La Costa,Buenos Aires
7109,LA VICTORIA (MAR DE AJO-PDO. DE LA COSTA),La Costa,Buenos Aires
7106,LAS TONINAS,La Costa,Buenos Aires
7109,MAR DE AJO,La Costa,Buenos Aires
7108,MAR DEL TUYU,La Costa,Buenos Aires
7109,PLAYA LAS MARGARITAS,La Costa,Buenos Aires
7111,PLAYA SAN BERNARDO,La Costa,Buenos Aires
7109,PUNTA MEDANOS,La Costa,Buenos Aires
7111,SAN BERNARDO (PDO. DE LA COSTA),La Costa,Buenos Aires
7111,SAN BERNARDO DEL TUYU,La Costa,Buenos Aires
7105,SAN CLEMENTE DEL TUYU,La Costa,Buenos Aires
7109,SAN JOSE DE LOS QUINTEROS,La Costa,Buenos Aires
7107,SANTA TERESITA,La Costa,Buenos Aires
7167,CARILO,Pinamar,Buenos Aires
7167,OSTENDE,Pinamar,Buenos Aires
7167,PARQUE CARILO,Pinamar,Buenos Aires
7167,PINAMAR,Pinamar,Buenos Aires
7167,VALERIA DEL MAR,Pinamar,Buenos Aires
7165,AUTOCAMPING EL PINAR,Villa Gesell,Buenos Aires
7165,FARO QUERANDI,Villa Gesell,Buenos Aires
7165,MAR AZUL,Villa Gesell,Buenos Aires
7165,VILLA GESELL,Villa Gesell,Buenos Aires
8153,BALNEARIO SAUCE GRANDE,Monte Hermoso,Buenos Aires
8153,MONTE HERMOSO,Monte Hermoso,Buenos Aires
8153,SAUCE GRANDE,Monte Hermoso,Buenos Aires
6337,INGENIERO THOMPSON,Tres Lomas,Buenos Aires
6409,JOSE MARIA BLANCO,Tres Lomas,Buenos Aires
6409,PEHUELCHES,Tres Lomas,Buenos Aires
6409,TRES LOMAS,Tres Lomas,Buenos Aires
6064,AMEGHINO,Ameghino,Buenos Aires
6065,BLAQUIER,Ameghino,Buenos Aires
6064,EDUARDO COSTA,Ameghino,Buenos Aires
6064,HALCEY,Ameghino,Buenos Aires
6077,NUEVA SUIZA (ESTACION FCGM),Ameghino,Buenos Aires
6077,PORVENIR,Ameghino,Buenos Aires
6064,SALALE,Ameghino,Buenos Aires
6064,VOLTA,Ameghino,Buenos Aires
1862,BARRIO SAN PABLO,Presidente Peron,Buenos Aires
1862,BARRIO SANTA MAGDALENA,Presidente Peron,Buenos Aires
1862,GUERNICA,Presidente Peron,Buenos Aires
1858,VILLA NUMANCIA,Presidente Peron,Buenos Aires
1802,AEROPUERTO EZEIZA,Ezeiza,Buenos Aires
"1802,AEROPUERTO EZEIZA ESTAFETA N"" 1,Ezeiza,Buenos Aires"
1802,BALNEARIO POPULAR,Ezeiza,Buenos Aires
1804,BARRIO A.T.E.,Ezeiza,Buenos Aires
1806,BARRIO ALTOS DE TRISTAN SUAREZ,Ezeiza,Buenos Aires
1806,BARRIO DEL PLATA,Ezeiza,Buenos Aires
1802,BARRIO ESTEBAN ECHEVERRIA,Ezeiza,Buenos Aires
1806,BARRIO LA PORTEÑA (TRISTAN SUAREZ-PDO. ESTEBAN ECHEVERRIA),Ezeiza,Buenos Aires
1806,BARRIO LUJAN,Ezeiza,Buenos Aires
1804,BARRIO PROGRESO,Ezeiza,Buenos Aires
1804,BARRIO SAN IGNACIO (EZEIZA-PDO. E. ECHEVERRIA),Ezeiza,Buenos Aires
1806,BARRIO SANTA MARTA (TRISTAN SUAREZ-PDO. ESTEBAN ECHEVERRIA),Ezeiza,Buenos Aires
1804,BARRIO SOL DE ORO,Ezeiza,Buenos Aires
1806,BARRIO VISTA ALEGRE (TRISTAN SUAREZ-PDO. ESTEBAN ECHEVERRIA),Ezeiza,Buenos Aires
1804,CANNING,Ezeiza,Buenos Aires
1812,CARLOS SPEGAZZINI,Ezeiza,Buenos Aires
1802,COLONIA LA VALENTINA,Ezeiza,Buenos Aires
1802,COLONIA LOS CHIVATOS,Ezeiza,Buenos Aires
1804,EZEIZA,Ezeiza,Buenos Aires
1804,RUTA 205 KILOMETRO 32,500,Ezeiza,Buenos Aires
1806,TRISTAN SUAREZ,Ezeiza,Buenos Aires
1804,UNION FERROVIARIA,Ezeiza,Buenos Aires
1804,VILLA GOLF,Ezeiza,Buenos Aires
1804,VILLA GUILLERMINA,Ezeiza,Buenos Aires
1663,BARRIO BARILARI,San Miguel,Buenos Aires
1663,BARRIO CORTIJO NUEVO,San Miguel,Buenos Aires
1659,BARRIO DE SUBOFICIALES SARGENTO CABRAL (APEADERO FCGU),San Miguel,Buenos Aires
1663,BARRIO EL CORTIJO,San Miguel,Buenos Aires
1663,BARRIO EL FARO,San Miguel,Buenos Aires
1661,BARRIO JORGE NEWBERY (BELLA VISTA-PDO. GRAL. SARMIENTO),San Miguel,Buenos Aires
1663,BARRIO LA ESTRELLA,San Miguel,Buenos Aires
1663,BARRIO LOS EUCALIPTOS (SAN MIGUEL-PDO. GRAL. SARMIENTO),San Miguel,Buenos Aires
1663,BARRIO LOS NOGALES,San Miguel,Buenos Aires
"1663,BARRIO LOS PINOS (S. MIGUEL ESTAF. N"" 6-PDO. GRAL. SARMIENTO),San Miguel,Buenos Aires"
1663,BARRIO MARIANO MORENO (SAN MIGUEL-PDO. GRAL. SARMIENTO),San Miguel,Buenos Aires
1663,BARRIO MARTIN FIERRO (SAN MIGUEL-PDO. GRAL. SARMIENTO),San Miguel,Buenos Aires
1661,BARRIO MAYOR IRUSTA,San Miguel,Buenos Aires
1663,BARRIO MITRE (SAN MIGUEL-PDO. GRAL. SARMIENTO),San Miguel,Buenos Aires
1663,BARRIO NORTE SARMIENTO,San Miguel,Buenos Aires
1661,BARRIO OBLIGADO,San Miguel,Buenos Aires
1663,BARRIO PARQUE LA GLORIA,San Miguel,Buenos Aires
1663,BARRIO SANTA BRIGIDA,San Miguel,Buenos Aires
1659,BARRIO SARGENTO CABRAL CAMPO DE MAYO,San Miguel,Buenos Aires
1663,BARRIO SOLAR DEL NORTE,San Miguel,Buenos Aires
1661,BELLA VISTA (PDO. GRAL. SARMIENTO),San Miguel,Buenos Aires
1659,CAMPO DE MAYO,San Miguel,Buenos Aires
1661,CAPITAN LOZANO (APEADERO FCGU),San Miguel,Buenos Aires
1659,ESCUELA PROFESIONAL GENERAL LEMOS,San Miguel,Buenos Aires
1659,ESCUELA SUBOFICIALES SARGENTO CABRAL (APEADERO FCGU),San Miguel,Buenos Aires
1663,GENERAL SARMIENTO,San Miguel,Buenos Aires
1663,LA ESTRELLA (TRUJUI-PDO. GRAL. SARMIENTO),San Miguel,Buenos Aires
1663,LOMAS DE MARILO,San Miguel,Buenos Aires
1663,MUÑIZ,San Miguel,Buenos Aires
1663,PARQUE EL CORTIJO,San Miguel,Buenos Aires
1663,SAN MIGUEL,San Miguel,Buenos Aires
1661,SARGENTO BARRUFFALDI (PARADERO FCGU),San Miguel,Buenos Aires
1661,TENIENTE AGNETA (APEADERO FCGU),San Miguel,Buenos Aires
1661,TENIENTE GRAL. RICCHIERI,San Miguel,Buenos Aires
1665,BARRIO 9 DE JULIO (JOSE C. PAZ-PDO. GRAL. SARMIENTO),J. C. Paz,Buenos Aires
1665,BARRIO ALTOS DE JOSE C. PAZ,J. C. Paz,Buenos Aires
1665,BARRIO ANTARTIDA ARGENTINA,J. C. Paz,Buenos Aires
1665,BARRIO ARGITAL,J. C. Paz,Buenos Aires
1665,BARRIO FRINO,J. C. Paz,Buenos Aires
1665,BARRIO IRIGOIN,J. C. Paz,Buenos Aires
1665,BARRIO LAS ACACIAS (JOSE C. PAZ-PDO. GRAL. SARMIENTO),J. C. Paz,Buenos Aires
1665,BARRIO LAS HERAS,J. C. Paz,Buenos Aires
1665,BARRIO PARQUE EL OMBU,J. C. Paz,Buenos Aires
1665,BARRIO PARQUE SAN MIGUEL,J. C. Paz,Buenos Aires
1665,BARRIO SAN LUIS,J. C. Paz,Buenos Aires
1665,BARRIO SAN ROQUE (JOSE C. PAZ-PDO. GRAL. SARMIENTO),J. C. Paz,Buenos Aires
1665,BARRIO SANTA PAULA,J. C. Paz,Buenos Aires
1665,BARRIO VILLA ALTUBE,J. C. Paz,Buenos Aires
1665,BARRIO VUCETICH,J. C. Paz,Buenos Aires
1665,EL CRUCE,J. C. Paz,Buenos Aires
1665,JOSE C. PAZ,J. C. Paz,Buenos Aires
1665,JUAN VUCETICH (APEADERO FCGU),J. C. Paz,Buenos Aires
1665,PIÑERO (ESTACION FCGU),J. C. Paz,Buenos Aires
1665,ROOSEVELT (JOSE C. PAZ-PDO. GRAL. SARMIENTO),J. C. Paz,Buenos Aires
1665,VILLA BARRIO ALTUBE,J. C. Paz,Buenos Aires
1612,ADOLFO SOURDEAUX,Malvinas Argentinas,Buenos Aires
1667,BARRIO CHELITO,Malvinas Argentinas,Buenos Aires
1615,BARRIO DEVOTO,Malvinas Argentinas,Buenos Aires
1613,BARRIO EL JAGUEL,Malvinas Argentinas,Buenos Aires
1613,BARRIO EL LUCERO,Malvinas Argentinas,Buenos Aires
1613,BARRIO EL OMBU (LOS POLVORINES-PDO. GRAL. SARMIENTO),Malvinas Argentinas,Buenos Aires
1615,BARRIO IPARRAGUIRRE,Malvinas Argentinas,Buenos Aires
1667,BARRIO LA GRANJA,Malvinas Argentinas,Buenos Aires
1667,BARRIO LA QUERENCIA,Malvinas Argentinas,Buenos Aires
1667,BARRIO LOS GALLITOS,Malvinas Argentinas,Buenos Aires
1613,BARRIO PARQUE ALVEAR,Malvinas Argentinas,Buenos Aires
1667,BARRIO PARQUE KANMAR,Malvinas Argentinas,Buenos Aires
1613,BARRIO QUESADA PACHECO,Malvinas Argentinas,Buenos Aires
1613,BARRIO SAN JORGE (LOS POLVORINES-PDO. GRAL. SARMIENTO),Malvinas Argentinas,Buenos Aires
1615,BARRIO SANTA LUCIA,Malvinas Argentinas,Buenos Aires
1613,BARRIO VILLA MAGDALENA,Malvinas Argentinas,Buenos Aires
1667,BARRIO YEI-PORA,Malvinas Argentinas,Buenos Aires
1667,EL CALLAO,Malvinas Argentinas,Buenos Aires
1667,EL PALENQUE,Malvinas Argentinas,Buenos Aires
1613,EL SOL,Malvinas Argentinas,Buenos Aires
1615,GRAND BOURG,Malvinas Argentinas,Buenos Aires
1613,GUADALUPE,Malvinas Argentinas,Buenos Aires
1613,INGENIERO PABLO NOGUES,Malvinas Argentinas,Buenos Aires
1612,KILOMETRO 30,Malvinas Argentinas,Buenos Aires
1613,KILOMETRO 34 (ING. PABLO NOGUES-PDO. GRAL. SARMIENTO),Malvinas Argentinas,Buenos Aires
1615,KILOMETRO 36 (GRAND BOURG-PDO. GRAL. SARMIENTO),Malvinas Argentinas,Buenos Aires
1615,KILOMETRO 38 (PDO. GRAL. SARMIENTO),Malvinas Argentinas,Buenos Aires
1667,KILOMETRO 40 (TORTUGUITAS-PDO. PILAR),Malvinas Argentinas,Buenos Aires
1667,LOS PERALES,Malvinas Argentinas,Buenos Aires
1613,LOS POLVORINES,Malvinas Argentinas,Buenos Aires
1667,MANUEL ALBERTI (APEADERO FCGB),Malvinas Argentinas,Buenos Aires
1667,RUTA 8 KILOMETRO 37,500 AL 41,Malvinas Argentinas,Buenos Aires
1667,TORTUGUITAS,Malvinas Argentinas,Buenos Aires
1614,VILLA DE MAYO,Malvinas Argentinas,Buenos Aires
1613,YAPEYU,Malvinas Argentinas,Buenos Aires
1921,ALVAREZ JONTE,Punta Indio,Buenos Aires
1921,LAS PIPINAS,Punta Indio,Buenos Aires
1917,LAS TAHONAS,Punta Indio,Buenos Aires
1917,LUIS CHICO,Punta Indio,Buenos Aires
1917,MONTE VELOZ,Punta Indio,Buenos Aires
1921,PANCHO DIAZ,Punta Indio,Buenos Aires
1921,PIPINAS,Punta Indio,Buenos Aires
1917,PUNTA INDIO,Punta Indio,Buenos Aires
1917,VERONICA,Punta Indio,Buenos Aires
1686,BARRIO EL DESTINO,Hurlingham,Buenos Aires
1686,BARRIO JHONSON,Hurlingham,Buenos Aires
1686,BARRIO MARIANO MORENO (HURLINGHAM-PDO. MORON),Hurlingham,Buenos Aires
1686,BARRIO PARADA GALLO,Hurlingham,Buenos Aires
1686,BARRIO PARQUE QUIRNO,Hurlingham,Buenos Aires
1686,EJERCITO DE LOS ANDES (PARADA FCGU),Hurlingham,Buenos Aires
1686,HURLINGHAM,Hurlingham,Buenos Aires
1686,JORGE NEWBERY (PARADA FCGU),Hurlingham,Buenos Aires
1686,JUAN BAUTISTA DE LA SALLE (PARADA FCGU),Hurlingham,Buenos Aires
1686,PEREYRA (HURLINGHAM-PDO. 3 DE FEBRERO),Hurlingham,Buenos Aires
1686,RUBEN DARIO (ESTACION FCGU),Hurlingham,Buenos Aires
1688,SANTOS TESEI,Hurlingham,Buenos Aires
1688,TESEI,Hurlingham,Buenos Aires
1686,WILLIAMS C. MORRIS (PARADA FCGSM),Hurlingham,Buenos Aires
1714,BARRIO AERONAUTICO,Ituzaingo,Buenos Aires
1714,BARRIO ALFREDO L. PALACIOS,Ituzaingo,Buenos Aires
1714,BARRIO MARINA,Ituzaingo,Buenos Aires
1714,BARRIO PINTEMAR,Ituzaingo,Buenos Aires
1713,BARRIO PUENTE ROCA,Ituzaingo,Buenos Aires
1714,BARRIO SAN JUAN (ITUZAINGO-PDO. MORON),Ituzaingo,Buenos Aires
1714,BARRIO VILLA ALBERDI,Ituzaingo,Buenos Aires
1713,BARRIO VILLA HARAS MYRIAM,Ituzaingo,Buenos Aires
1714,ITUZAINGO,Ituzaingo,Buenos Aires
1713,PARQUE LELOIR,Ituzaingo,Buenos Aires
1713,PARQUE SUMAMPA,Ituzaingo,Buenos Aires
1714,VILLA DE LAS NACIONES,Ituzaingo,Buenos Aires
1713,VILLA GOBERNADOR UDAONDO,Ituzaingo,Buenos Aires
1714,VILLA GRAND BOURG,Ituzaingo,Buenos Aires
1714,VILLA IRUPE,Ituzaingo,Buenos Aires
1714,VILLA LEON,Ituzaingo,Buenos Aires
7116,ATILIO PESSAGNO,Lezama,Buenos Aires
7116,LEZAMA,Lezama,Buenos Aires
